Time (s),Fig3A(Mi9-On),Fig3A(Tm3-On),Fig3A(Mi1-On),Fig3A(Mi4-On),Fig3A(C3-On),Fig3A(Mi9-Off),Fig3A(Tm3-Off),Fig3A(Mi1-Off),Fig3A(Mi4-Off),Fig3A(C3-Off),Fig2A(Tm3-On-1),Fig2A(Mi1-On-1),Fig2A(Tm3-On-2),Fig2A(Mi1-On-2),Fig2A(Tm3-On-3),Fig2A(Mi1-On-3),Fig2B(Tm1-Off-1),Fig2B(Tm2-Off-1),Fig2B(Tm1-Off-2),Fig2B(Tm2-Off-2),Fig2B(Tm1-Off-3),Fig2B(Tm2-Off-3),Fig4b(Mi1-on),Fig4b(Tm1-on),Fig3c(Tm9-Off)Direct,Fig3c(Tm9-Off)Invert,Fig3b(Mi1-on),Fig4b(Tm1-off),Fig4b(Tm2-off),Fig4b(Tm3-off) ,FigS6(T2-flash),FigS5(T3-flash),Fig4a(T2-both),Fig4a(T3-both)
5.5,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
5.5,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
5.6,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
5.6,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
5.6,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
5.6,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
5.6,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
5.6,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
5.6,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
5.6,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
5.6,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
5.6,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
5.7,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
5.7,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
5.7,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
5.7,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
5.7,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
5.7,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
5.7,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
5.7,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
5.7,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
5.7,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
5.8,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
5.8,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
5.8,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
5.8,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
5.8,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
5.8,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
5.8,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
5.8,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
5.8,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
5.8,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
5.9,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
5.9,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
5.9,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
5.9,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
5.9,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
5.9,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
5.9,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
5.9,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
5.9,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
5.9,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.2,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.2,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.2,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.2,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.2,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.2,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.2,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.2,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.2,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.2,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.3,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.3,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.3,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.3,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.3,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.3,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.3,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.3,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.3,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.3,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.4,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.4,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.4,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.4,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.4,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.4,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.4,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.4,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.4,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.4,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.5,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.5,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.5,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.5,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.5,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.5,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.5,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.5,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.5,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.5,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.6,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.6,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.6,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.6,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.6,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.6,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.6,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.6,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.6,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.6,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.7,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.7,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.7,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.7,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.7,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.7,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.7,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.7,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.7,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.7,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.8,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.8,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.8,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.8,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.8,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.8,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.8,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.8,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.8,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.8,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.9,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.9,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.9,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.9,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.9,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.9,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.9,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.9,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.9,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
6.9,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.2,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.2,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.2,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.2,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.2,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.2,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.2,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.2,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.2,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.2,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.3,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.3,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.3,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.3,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.3,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.3,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.3,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.3,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.3,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.3,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.4,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.4,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.4,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.4,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.4,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.4,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.4,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.4,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.4,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.4,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.5,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.5,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.5,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.5,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.5,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.5,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.5,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.5,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.5,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.5,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.6,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.6,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.6,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.6,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.6,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.6,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.6,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.6,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.6,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.6,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.7,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.7,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.7,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.7,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.7,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.7,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.7,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.7,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.7,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.7,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.8,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.8,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.8,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.8,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.8,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.8,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.8,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.8,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.8,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.8,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.9,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.9,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.9,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.9,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.9,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.9,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.9,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.9,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.9,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
7.9,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
8,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
8,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
8,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
8,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
8,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
8,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
8.1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
8.1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
8.1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
8.1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
8.1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
8.1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
8.1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
8.1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
8.1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
8.1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
8.2,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
8.2,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
8.2,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
8.2,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
8.2,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
8.2,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
8.2,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
8.2,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
8.2,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
8.2,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
8.3,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
8.3,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
8.3,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
8.3,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
8.3,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
